SuburbName,ZipCodeNumber,StateCode
COOROY,4563,QLD
COOROY MOUNTAIN,4563,QLD
LAKE MACDONALD,4563,QLD
RIDGEWOOD,4563,QLD
TINBEERWAH,4563,QLD
MARCOOLA,4564,QLD
MUDJIMBA,4564,QLD
PACIFIC PARADISE,4564,QLD
TWIN WATERS,4564,QLD
BOREEN POINT,4565,QLD
COOROIBAH,4565,QLD
COOTHARABA,4565,QLD
NOOSA NORTH SHORE,4565,QLD
RINGTAIL CREEK,4565,QLD
TEWANTIN,4565,QLD
NOOSAVILLE,4566,QLD
NOOSAVILLE DC,4566,QLD
CASTAWAYS BEACH,4567,QLD
NOOSA HEADS,4567,QLD
SUNRISE BEACH,4567,QLD
SUNSHINE BEACH,4567,QLD
FEDERAL,4568,QLD
PINBARREN,4568,QLD
POMONA,4568,QLD
COORAN,4569,QLD
AMAMOOR,4570,QLD
AMAMOOR CREEK,4570,QLD
ANDERLEIGH,4570,QLD
ARALUEN,4570,QLD
BANKS POCKET,4570,QLD
BEENAAM VALLEY,4570,QLD
BELLA CREEK,4570,QLD
BELLS BRIDGE,4570,QLD
BOLLIER,4570,QLD
BROOLOO,4570,QLD
CALGOA,4570,QLD
CALICO CREEK,4570,QLD
CANINA,4570,QLD
CEDAR POCKET,4570,QLD
CHATSWORTH,4570,QLD
COLES CREEK,4570,QLD
COONDOO,4570,QLD
CORELLA,4570,QLD
CURRA,4570,QLD
DAGUN,4570,QLD
DOWNSFIELD,4570,QLD
EAST DEEP CREEK,4570,QLD
FISHERMANS POCKET,4570,QLD
GILLDORA,4570,QLD
GLANMIRE,4570,QLD
GLASTONBURY,4570,QLD
GLEN ECHO,4570,QLD
GLENWOOD,4570,QLD
GOOMBOORIAN,4570,QLD
GREENS CREEK,4570,QLD
GUNALDA,4570,QLD
GYMPIE,4570,QLD
GYMPIE DC,4570,QLD
IMBIL,4570,QLD
JONES HILL,4570,QLD
KANDANGA,4570,QLD
KANDANGA CREEK,4570,QLD
KANIGAN,4570,QLD
KIA ORA,4570,QLD
KYBONG,4570,QLD
LAGOON POCKET,4570,QLD
LAKE BORUMBA,4570,QLD
LANGSHAW,4570,QLD
LONG FLAT,4570,QLD
LOWER WONGA,4570,QLD
MARODIAN,4570,QLD
MARYS CREEK,4570,QLD
MCINTOSH CREEK,4570,QLD
MELAWONDI,4570,QLD
MIVA,4570,QLD
MONKLAND,4570,QLD
MOOLOO,4570,QLD
MOTHAR MOUNTAIN,4570,QLD
MUNNA CREEK,4570,QLD
NAHRUNDA,4570,QLD
NEERDIE,4570,QLD
NEUSA VALE,4570,QLD
NORTH DEEP CREEK,4570,QLD
PATERSON,4570,QLD
PIE CREEK,4570,QLD
ROSS CREEK,4570,QLD
SCOTCHY POCKET,4570,QLD
SCRUBBY CREEK,4570,QLD
SEXTON,4570,QLD
SOUTHSIDE,4570,QLD
TAMAREE,4570,QLD
TANDUR,4570,QLD
THE DAWN,4570,QLD
THE PALMS,4570,QLD
THEEBINE,4570,QLD
TOOLARA FOREST,4570,QLD
TRAVESTON,4570,QLD
TUCHEKOI,4570,QLD
TWO MILE,4570,QLD
UPPER GLASTONBURY,4570,QLD
UPPER KANDANGA,4570,QLD
VETERAN,4570,QLD
VICTORY HEIGHTS,4570,QLD
WALLU,4570,QLD
WIDGEE,4570,QLD
WIDGEE CROSSING NORTH,4570,QLD
WIDGEE CROSSING SOUTH,4570,QLD
WILSONS POCKET,4570,QLD
WOLVI,4570,QLD
WOOLOOGA,4570,QLD
WOONDUM,4570,QLD
COMO,4571,QLD
KIN KIN,4571,QLD
ALEXANDRA HEADLAND,4572,QLD
COOLABINE,4574,QLD
GHEERULLA,4574,QLD
KENILWORTH,4574,QLD
KIDAMAN CREEK,4574,QLD
MOY POCKET,4574,QLD
OBI OBI,4574,QLD
BIRTINYA,4575,QLD
BOKARINA,4575,QLD
BUDDINA,4575,QLD
MINYAMA,4575,QLD
PARREARRA,4575,QLD
WARANA,4575,QLD
WURTULLA,4575,QLD
EURONG,4581,QLD
FRASER ISLAND,4581,QLD
INSKIP,4581,QLD
ORCHID BEACH,4581,QLD
RAINBOW BEACH,4581,QLD
BLACK SNAKE,4600,QLD
CINNABAR,4600,QLD
KILKIVAN,4600,QLD
MUDLO,4600,QLD
OAKVIEW,4600,QLD
BARLIL,4605,QLD
BYEE,4605,QLD
CHERBOURG,4605,QLD
CLOYNA,4605,QLD
COBBS HILL,4605,QLD
CROWNTHORPE,4605,QLD
GLENROCK,4605,QLD
KITOBA,4605,QLD
MANYUNG,4605,QLD
MERLWOOD,4605,QLD
MOFFATDALE,4605,QLD
MOONDOONER,4605,QLD
MURGON,4605,QLD
OAKDALE,4605,QLD
REDGATE,4605,QLD
SILVERLEAF,4605,QLD
SUNNY NOOK,4605,QLD
TABLELANDS,4605,QLD
WARNUNG,4605,QLD
WINDERA,4605,QLD
WOOROONDEN,4605,QLD
CHELMSFORD,4606,QLD
FAIRDALE,4606,QLD
FICKS CROSSING,4606,QLD
GREENVIEW,4606,QLD
LEAFDALE,4606,QLD
MOUNT MCEUEN,4606,QLD
MP CREEK,4606,QLD
WHEATLANDS,4606,QLD
WONDAI,4606,QLD
CHARLESTOWN,4608,QLD
CUSHNIE,4608,QLD
TINGOORA,4608,QLD
WILKESDALE,4608,QLD
WOOROOLIN,4608,QLD
ALICE CREEK,4610,QLD
BALLOGIE,4610,QLD
BENAIR,4610,QLD
BOOIE,4610,QLD
BOYNESIDE,4610,QLD
CHAHPINGAH,4610,QLD
COOLABUNIA,4610,QLD
CORNDALE,4610,QLD
CRAWFORD,4610,QLD
DANGORE,4610,QLD
DURONG,4610,QLD
ELLESMERE,4610,QLD
GOODGER,4610,QLD
GORDONBROOK,4610,QLD
HALY CREEK,4610,QLD
HODGLEIGH,4610,QLD
INVERLAW,4610,QLD
IRONPOT,4610,QLD
KINGAROY,4610,QLD
KINGAROY DC,4610,QLD
KUMBIA,4610,QLD
MANNUEM,4610,QLD
MEMERAMBI,4610,QLD
TAABINGA,4610,QLD
WATTLE GROVE,4610,QLD
MARSHLANDS,4611,QLD
MONDURE,4611,QLD
HIVESVILLE,4612,QLD
KAWL KAWL,4612,QLD
KEYSLAND,4612,QLD
STONELANDS,4612,QLD
WIGTON,4612,QLD
ABBEYWOOD,4613,QLD
BOONDOOMA,4613,QLD
BRIGOODA,4613,QLD
COVERTY,4613,QLD
KINLEYMORE,4613,QLD
MELROSE,4613,QLD
OKEDEN,4613,QLD
PROSTON,4613,QLD
SPEEDWELL,4613,QLD
STALWORTH,4613,QLD
NEUMGNA,4614,QLD
UPPER YARRAMAN,4614,QLD
YARRAMAN,4614,QLD
BARKER CREEK FLAT,4615,QLD
BROOKLANDS,4615,QLD
BULLCAMP,4615,QLD
EAST NANANGO,4615,QLD
ELGIN VALE,4615,QLD
GLAN DEVON,4615,QLD
JOHNSTOWN,4615,QLD
KUNIOON,4615,QLD
MAIDENWELL,4615,QLD
NANANGO,4615,QLD
PIMPIMBUDGEE,4615,QLD
RUNNYMEDE,4615,QLD
SANDY RIDGES,4615,QLD
SOUTH EAST NANANGO,4615,QLD
SOUTH NANANGO,4615,QLD
TARONG,4615,QLD
WATTLE CAMP,4615,QLD
WENGENVILLE,4615,QLD
WYALLA,4615,QLD
ARAMARA,4620,QLD
BROOWEENA,4620,QLD
DOONGUL,4620,QLD
GIGOOMGAN,4620,QLD
GLENBAR,4620,QLD
GUNGALOON,4620,QLD
MALARGA,4620,QLD
NORTH ARAMARA,4620,QLD
TEEBAR,4620,QLD
WOOCOO,4620,QLD
BIGGENDEN,4621,QLD
BOOMPA,4621,QLD
COALSTOUN LAKES,4621,QLD
CORINGA,4621,QLD
DALLARNIL,4621,QLD
DEGILBO,4621,QLD
DIDCOT,4621,QLD
GOLDEN FLEECE,4621,QLD
LAKESIDE,4621,QLD
WATERANGA,4621,QLD
WOOWOONGA,4621,QLD
ARANBANGA,4625,QLD
BAN BAN,4625,QLD
BAN BAN SPRINGS,4625,QLD
BARLYNE,4625,QLD
BINJOUR,4625,QLD
BLAIRMORE,4625,QLD
BON ACCORD,4625,QLD
BRANCH CREEK,4625,QLD
BYRNESTOWN,4625,QLD
CAMPBELL CREEK,4625,QLD
DEEP CREEK,4625,QLD
DIRNBIR,4625,QLD
DUNDARRAH,4625,QLD
GAYNDAH,4625,QLD
GINOONDAN,4625,QLD
GOOROOLBA,4625,QLD
HARRIET,4625,QLD
HUMPHERY,4625,QLD
IDERAWAY,4625,QLD
MINGO,4625,QLD
MOUNT DEBATEABLE,4625,QLD
MOUNT LAWLESS,4625,QLD
MOUNT STEADMAN,4625,QLD
PENWHAUPELL,4625,QLD
PILE GULLY,4625,QLD
REIDS CREEK,4625,QLD
STOCKHAVEN,4625,QLD
THE LIMITS,4625,QLD
TOONDAHRA,4625,QLD
WAHOON,4625,QLD
WETHERON,4625,QLD
WILSON VALLEY,4625,QLD
WOODMILLAR,4625,QLD
YENDA,4625,QLD
BEERON,4626,QLD
BOYNEWOOD,4626,QLD
BROVINIA,4626,QLD
CATTLE CREEK,4626,QLD
COONAMBULA,4626,QLD
DERRI DERRA,4626,QLD
DYKEHEAD,4626,QLD
GLENRAE,4626,QLD
GURGEENA,4626,QLD
HAWKWOOD,4626,QLD
MONOGORILBY,4626,QLD
MUNDOWRAN,4626,QLD
MUNDUBBERA,4626,QLD
O'BIL BIL,4626,QLD
OLD COORANGA,4626,QLD
PHILPOTT,4626,QLD
RIVERLEIGH,4626,QLD
ABERCORN,4627,QLD
CERATODUS,4627,QLD
CHELTENHAM,4627,QLD
CYNTHIA,4627,QLD
EIDSVOLD,4627,QLD
EIDSVOLD EAST,4627,QLD
EIDSVOLD WEST,4627,QLD
GROSVENOR,4627,QLD
MALMOE,4627,QLD
WURUMA DAM,4627,QLD
BANCROFT,4630,QLD
BUKALI,4630,QLD
CANIA,4630,QLD
CANNINDAH,4630,QLD
COOMINGLAH,4630,QLD
COOMINGLAH FOREST,4630,QLD
DALGA,4630,QLD
GLENLEIGH,4630,QLD
HARRAMI,4630,QLD
KALPOWAR,4630,QLD
KAPALDO,4630,QLD
LANGLEY,4630,QLD
MONAL,4630,QLD
MONTO,4630,QLD
MOONFORD,4630,QLD
MULGILDIE,4630,QLD
MUNGUNGO,4630,QLD
RAWBELLE,4630,QLD
SELENE,4630,QLD
SPLINTER CREEK,4630,QLD
TELLEBANG,4630,QLD
THREE MOON,4630,QLD
VENTNOR,4630,QLD
YARROL,4630,QLD
ALDERSHOT,4650,QLD
ANTIGUA,4650,QLD
BAUPLE,4650,QLD
BAUPLE FOREST,4650,QLD
BEAVER ROCK,4650,QLD
BIDWILL,4650,QLD
BOONOOROO,4650,QLD
BOONOOROO PLAINS,4650,QLD
DUCKINWILLA,4650,QLD
DUNDATHU,4650,QLD
DUNMORA,4650,QLD
FERNEY,4650,QLD
GLENORCHY,4650,QLD
GOOTCHIE,4650,QLD
GRAHAMS CREEK,4650,QLD
GRANVILLE,4650,QLD
GUNDIAH,4650,QLD
ISLAND PLANTATION,4650,QLD
MAAROOM,4650,QLD
MAGNOLIA,4650,QLD
MARYBOROUGH,4650,QLD
MARYBOROUGH DC,4650,QLD
MARYBOROUGH WEST,4650,QLD
MOUNT URAH,4650,QLD
MUNGAR,4650,QLD
NETHERBY,4650,QLD
OAKHURST,4650,QLD
OWANYILLA,4650,QLD
PALLAS STREET MARYBOROUGH,4650,QLD
PILERWA,4650,QLD
PIONEERS REST,4650,QLD
POONA,4650,QLD
PRAWLE,4650,QLD
ST HELENS,4650,QLD
ST MARY,4650,QLD
TALEGALLA WEIR,4650,QLD
TANDORA,4650,QLD
TEDDINGTON,4650,QLD
THE DIMONDS,4650,QLD
THINOOMBA,4650,QLD
TIARO,4650,QLD
TINANA,4650,QLD
TINANA SOUTH,4650,QLD
TINNANBAR,4650,QLD
TUAN,4650,QLD
TUAN FOREST,4650,QLD
WALKERS POINT,4650,QLD
YENGARIE,4650,QLD
YERRA,4650,QLD
BEELBI CREEK,4659,QLD
BURGOWAN,4659,QLD
BURRUM HEADS,4659,QLD
BURRUM RIVER,4659,QLD
BURRUM TOWN,4659,QLD
HOWARD,4659,QLD
PACIFIC HAVEN,4659,QLD
ABINGTON,4660,QLD
APPLE TREE CREEK,4660,QLD
BUXTON,4660,QLD
CHERWELL,4660,QLD
CHILDERS,4660,QLD
CORDALBA,4660,QLD
DOOLBI,4660,QLD
EUREKA,4660,QLD
FARNSFIELD,4660,QLD
GOODWOOD,4660,QLD
GREGORY RIVER,4660,QLD
HORTON,4660,QLD
ISIS CENTRAL,4660,QLD
ISIS RIVER,4660,QLD
KULLOGUM,4660,QLD
NORTH GREGORY,4660,QLD
NORTH ISIS,4660,QLD
PROMISEDLAND,4660,QLD
REDRIDGE,4660,QLD
SOUTH ISIS,4660,QLD
WOODGATE,4660,QLD
ABBOTSFORD,4670,QLD
ALLOWAY,4670,QLD
ASHFIELD,4670,QLD
AVENELL HEIGHTS,4670,QLD
AVOCA,4670,QLD
AVONDALE,4670,QLD
BARGARA,4670,QLD
BRANYAN,4670,QLD
BUCCA,4670,QLD
BUNDABERG,4670,QLD
BUNDABERG CENTRAL,4670,QLD
BUNDABERG DC,4670,QLD
BUNDABERG EAST,4670,QLD
BUNDABERG NORTH,4670,QLD
BUNDABERG SOUTH,4670,QLD
BUNDABERG WEST,4670,QLD
BURNETT HEADS,4670,QLD
CALAVOS,4670,QLD
COONARR,4670,QLD
CORAL COVE,4670,QLD
ELECTRA,4670,QLD
ELLIOTT,4670,QLD
ELLIOTT HEADS,4670,QLD
FAIRYMEAD,4670,QLD
GIVELDA,4670,QLD
GOOBURRUM,4670,QLD
INNES PARK,4670,QLD
KALKIE,4670,QLD
KENSINGTON,4670,QLD
KEPNOCK,4670,QLD
KINKUNA,4670,QLD
MEADOWVALE,4670,QLD
MILLBANK,4670,QLD
MON REPOS,4670,QLD
MOORE PARK BEACH,4670,QLD
MOORLAND,4670,QLD
MULLETT CREEK,4670,QLD
NORVILLE,4670,QLD
OAKWOOD,4670,QLD
PINE CREEK,4670,QLD
QUNABA,4670,QLD
RUBYANNA,4670,QLD
SHARON,4670,QLD
SOUTH BINGERA,4670,QLD
SOUTH KOLAN,4670,QLD
SVENSSON HEIGHTS,4670,QLD
THABEBAN,4670,QLD
WALKERVALE,4670,QLD
WATALGAN,4670,QLD
WELCOME CREEK,4670,QLD
WINDERMERE,4670,QLD
WINFIELD,4670,QLD
WOONGARRA,4670,QLD
BOOLBOONDA,4671,QLD
BOOYAL,4671,QLD
BULLYARD,4671,QLD
BUNGADOO,4671,QLD
DALYSFORD,4671,QLD
DAMASCUS,4671,QLD
DELAN,4671,QLD
DOUGHBOY,4671,QLD
DRINAN,4671,QLD
DUINGAL,4671,QLD
GAETA,4671,QLD
GIN GIN,4671,QLD
GOOD NIGHT,4671,QLD
HORSE CAMP,4671,QLD
KOLONGA,4671,QLD
LAKE MONDURAN,4671,QLD
MAROONDAN,4671,QLD
MCILWRAITH,4671,QLD
MOLANGUL,4671,QLD
MONDURAN,4671,QLD
MOOLBOOLAMAN,4671,QLD
MORGANVILLE,4671,QLD
MOUNT PERRY,4671,QLD
MUNGY,4671,QLD
NEARUM,4671,QLD
NEW MOONTA,4671,QLD
REDHILL FARMS,4671,QLD
SKYRING RESERVE,4671,QLD
ST AGNES,4671,QLD
ST KILDA,4671,QLD
TAKILBERAN,4671,QLD
TIRROAN,4671,QLD
WALLAVILLE,4671,QLD
WONBAH,4671,QLD
WONBAH FOREST,4671,QLD
MIARA,4673,QLD
WATERLOO,4673,QLD
YANDARAN,4673,QLD
BAFFLE CREEK,4674,QLD
BERAJONDO,4674,QLD
DEEPWATER,4674,QLD
EULEILAH,4674,QLD
MOUNT MARIA,4674,QLD
OYSTER CREEK,4674,QLD
ROSEDALE,4674,QLD
RULES BEACH,4674,QLD
TAUNTON,4674,QLD
GINDORAN,4676,QLD
LOWMEAD,4676,QLD
AGNES WATER,4677,QLD
CAPTAIN CREEK,4677,QLD
COLOSSEUM,4677,QLD
EURIMBULA,4677,QLD
MIRIAM VALE,4677,QLD
MOUNT TOM,4677,QLD
ROUND HILL,4677,QLD
SEVENTEEN SEVENTY,4677,QLD
BOROREN,4678,QLD
FORESHORES,4678,QLD
RODDS BAY,4678,QLD
TURKEY BEACH,4678,QLD
BARNEY POINT,4680,QLD
BEECHER,4680,QLD
BENARABY,4680,QLD
BOYNE ISLAND,4680,QLD
BOYNE VALLEY,4680,QLD
BOYNEDALE,4680,QLD
BUILYAN,4680,QLD
BURUA,4680,QLD
BYELLEE,4680,QLD
CALLEMONDAH,4680,QLD
CALLIOPE,4680,QLD
CLINTON,4680,QLD
CURTIS ISLAND,4680,QLD
DIGLUM,4680,QLD
GLADSTONE,4680,QLD
GLADSTONE BC,4680,QLD
GLADSTONE CENTRAL,4680,QLD
GLADSTONE DC,4680,QLD
GLADSTONE HARBOUR,4680,QLD
GLEN EDEN,4680,QLD
HERON ISLAND,4680,QLD
IVERAGH,4680,QLD
KIN KORA,4680,QLD
KIRKWOOD,4680,QLD
MOUNT ALMA,4680,QLD
NEW AUCKLAND,4680,QLD
O'CONNELL,4680,QLD
RIVER RANCH,4680,QLD
SOUTH END,4680,QLD
SOUTH GLADSTONE,4680,QLD
SOUTH TREES,4680,QLD
SUN VALLEY,4680,QLD
TABLELANDS,4680,QLD
TANNUM SANDS,4680,QLD
TARAGOOLA,4680,QLD
TELINA,4680,QLD
TOOLOOA,4680,QLD
UBOBO,4680,QLD
WEST GLADSTONE,4680,QLD
WEST STOWE,4680,QLD
WOODERSON,4680,QLD
WURDONG HEIGHTS,4680,QLD
ALDOGA,4694,QLD
TARGINNIE,4694,QLD
YARWUN,4694,QLD
AMBROSE,4695,QLD
BRACEWELL,4695,QLD
DARTS CREEK,4695,QLD
EAST END,4695,QLD
MACHINE CREEK,4695,QLD
MOUNT LARCOM,4695,QLD
THE NARROWS,4695,QLD
RAGLAN,4697,QLD
BAJOOL,4699,QLD
PORT ALMA,4699,QLD
ALLENSTOWN,4700,QLD
DEPOT HILL,4700,QLD
FAIRY BOWER,4700,QLD
GREAT KEPPEL ISLAND,4700,QLD
PORT CURTIS,4700,QLD
ROCKHAMPTON,4700,QLD
ROCKHAMPTON CITY,4700,QLD
ROCKHAMPTON HOSPITAL,4700,QLD
THE KEPPELS,4700,QLD
THE RANGE,4700,QLD
WANDAL,4700,QLD
WEST ROCKHAMPTON,4700,QLD
BERSERKER,4701,QLD
CENTRAL QUEENSLAND UNIVERSITY,4701,QLD
FRENCHVILLE,4701,QLD
GREENLAKE,4701,QLD
IRONPOT,4701,QLD
KAWANA,4701,QLD
KOONGAL,4701,QLD
LAKES CREEK,4701,QLD
LIMESTONE CREEK,4701,QLD
MOUNT ARCHER,4701,QLD
NANKIN,4701,QLD
NERIMBERA,4701,QLD
NORMAN GARDENS,4701,QLD
PARK AVENUE,4701,QLD
RED HILL ROCKHAMPTON,4701,QLD
ROCKHAMPTON DC,4701,QLD
ROCKYVIEW,4701,QLD
SANDRINGHAM,4701,QLD
THE COMMON,4701,QLD
ALBERTA,4702,QLD
ALSACE,4702,QLD
ALTON DOWNS,4702,QLD
ANAKIE,4702,QLD
ARGOON,4702,QLD
BALCOMBA,4702,QLD
BANANA,4702,QLD
BARALABA,4702,QLD
BARNARD,4702,QLD
BINGEGANG,4702,QLD
BLACKDOWN,4702,QLD
BLUFF,4702,QLD
BOOLBURRA,4702,QLD
BOULDERCOMBE,4702,QLD
BUSHLEY,4702,QLD
CANAL CREEK,4702,QLD
CANOONA,4702,QLD
CAWARRAL,4702,QLD
CENTRAL QUEENSLAND MC,4702,QLD
COMET,4702,QLD
CONSUELO,4702,QLD
COOMOO,4702,QLD
COOROOMAN,4702,QLD
COORUMBENE,4702,QLD
COOWONGA,4702,QLD
DALMA,4702,QLD
DINGO,4702,QLD
DIXALEA,4702,QLD
DULULU,4702,QLD
DUMPY CREEK,4702,QLD
ETNA CREEK,4702,QLD
GAINSFORD,4702,QLD
GARNANT,4702,QLD
GINDIE,4702,QLD
GLENROY,4702,QLD
GOGANGO,4702,QLD
GOOMALLY,4702,QLD
GOOVIGEN,4702,QLD
GOOWARRA,4702,QLD
GRACEMERE,4702,QLD
JAMBIN,4702,QLD
JARDINE,4702,QLD
JELLINBAH,4702,QLD
JOSKELEIGH,4702,QLD
KABRA,4702,QLD
KALAPA,4702,QLD
KEPPEL SANDS,4702,QLD
KOKOTUNGO,4702,QLD
KUNWARARA,4702,QLD
LOWESBY,4702,QLD
MACKENZIE,4702,QLD
MARMOR,4702,QLD
MIDGEE,4702,QLD
MILMAN,4702,QLD
MIMOSA,4702,QLD
MORINISH,4702,QLD
MORINISH SOUTH,4702,QLD
MOUNT CHALMERS,4702,QLD
NINE MILE,4702,QLD
PARKHURST,4702,QLD
PHEASANT CREEK,4702,QLD
PINK LILY,4702,QLD
PLUM TREE,4702,QLD
RIDGELANDS,4702,QLD
ROLLESTON,4702,QLD
ROSSMOYA,4702,QLD
RUBYVALE,4702,QLD
SAPPHIRE,4702,QLD
SHOALWATER,4702,QLD
SMOKY CREEK,4702,QLD
SOUTH YAAMBA,4702,QLD
STANAGE,4702,QLD
STANWELL,4702,QLD
STEWARTON,4702,QLD
THE CAVES,4702,QLD
THOMPSON POINT,4702,QLD
TUNGAMULL,4702,QLD
ULOGIE,4702,QLD
WALLAROO,4702,QLD
WESTWOOD,4702,QLD
WILLOWS,4702,QLD
WILLOWS GEMFIELDS,4702,QLD
WOOLEIN,4702,QLD
WOOROONA,4702,QLD
WOWAN,4702,QLD
WYCARBAH,4702,QLD
YARAKA,4702,QLD
ADELAIDE PARK,4703,QLD
BANGALEE,4703,QLD
BARLOWS HILL,4703,QLD
BARMARYEE,4703,QLD
BARMOYA,4703,QLD
BONDOOLA,4703,QLD
BUNGUNDARRA,4703,QLD
BYFIELD,4703,QLD
CAUSEWAY LAKE,4703,QLD
COBRABALL,4703,QLD
COOEE BAY,4703,QLD
FARNBOROUGH,4703,QLD
HIDDEN VALLEY,4703,QLD
INVERNESS,4703,QLD
KINKA BEACH,4703,QLD
LAKE MARY,4703,QLD
LAMMERMOOR,4703,QLD
MARYVALE,4703,QLD
MEIKLEVILLE HILL,4703,QLD
MULAMBIN,4703,QLD
MULARA,4703,QLD
PACIFIC HEIGHTS,4703,QLD
ROSSLYN,4703,QLD
STOCKYARD,4703,QLD
TANBY,4703,QLD
TARANGANBA,4703,QLD
TAROOMBALL,4703,QLD
WEERRIBA,4703,QLD
WOODBURY,4703,QLD
YEPPOON,4703,QLD
CLARKE CREEK,4705,QLD
LOTUS CREEK,4705,QLD
MACKENZIE RIVER,4705,QLD
MARLBOROUGH,4705,QLD
MOUNT GARDINER,4705,QLD
OGMORE,4706,QLD
TIERI,4709,QLD
EMU PARK,4710,QLD
ZILZIE,4710,QLD
GLENDALE,4711,QLD
GLENLEE,4711,QLD
DUARINGA,4712,QLD
WOORABINDA,4713,QLD
BAREE,4714,QLD
BOULDER CREEK,4714,QLD
FLETCHER CREEK,4714,QLD
HAMILTON CREEK,4714,QLD
HORSE CREEK,4714,QLD
JOHNSONS HILL,4714,QLD
LEYDENS HILL,4714,QLD
LIMESTONE,4714,QLD
MOONGAN,4714,QLD
MOUNT MORGAN,4714,QLD
NINE MILE CREEK,4714,QLD
OAKEY CREEK,4714,QLD
STRUCK OIL,4714,QLD
THE MINE,4714,QLD
TROTTER CREEK,4714,QLD
WALMUL,4714,QLD
WALTERHALL,4714,QLD
WURA,4714,QLD
BILOELA,4715,QLD
CALLIDE,4715,QLD
CASTLE CREEK,4715,QLD
DAKENBA,4715,QLD
DUMGREE,4715,QLD
GREYCLIFFE,4715,QLD
MOUNT MURCHISON,4715,QLD
ORANGE CREEK,4715,QLD
PROSPECT,4715,QLD
TARRAMBA,4715,QLD
VALENTINE PLAINS,4715,QLD
LAWGI DAWES,4716,QLD
THANGOOL,4716,QLD
BLACKWATER,4717,QLD
BAUHINIA,4718,QLD
DROMEDARY,4718,QLD
KIANGA,4718,QLD
MOURA,4718,QLD
MUNGABUNDA,4718,QLD
OOMBABEER,4718,QLD
RHYDDING,4718,QLD
ROUNDSTONE,4718,QLD
WARNOAH,4718,QLD
CAMBOON,4719,QLD
CRACOW,4719,QLD
GLENMORAL,4719,QLD
ISLA,4719,QLD
LONESOME CREEK,4719,QLD
THEODORE,4719,QLD
EMERALD,4720,QLD
YAMALA,4720,QLD
ARGYLL,4721,QLD
CLERMONT,4721,QLD
ELGIN,4721,QLD
FRANKFIELD,4721,QLD
GEMINI MOUNTAINS,4721,QLD
KILCUMMIN,4721,QLD
LAGLAN,4721,QLD
MISTAKE CREEK,4721,QLD
PASHA,4721,QLD
THERESA CREEK,4721,QLD
WINCHESTER,4721,QLD
WOLFANG,4721,QLD
BUCKLAND,4722,QLD
CAIRDBEIGN,4722,QLD
CONA CREEK,4722,QLD
NANDOWRIE,4722,QLD
ORION,4722,QLD
SPRINGSURE,4722,QLD
WEALWANDANGIE,4722,QLD
BELCONG,4723,QLD
CAPELLA,4723,QLD
CARBINE CREEK,4723,QLD
CHIRNSIDE,4723,QLD
CRINUM,4723,QLD
HIBERNIA,4723,QLD
KHOSH BULDUK,4723,QLD
LILYVALE,4723,QLD
LOWESTOFF,4723,QLD
MOUNT MACARTHUR,4723,QLD
RETRO,4723,QLD
ALPHA,4724,QLD
BEAUFORT,4724,QLD
DRUMMONDSLOPE,4724,QLD
HOBARTVILLE,4724,QLD
PINE HILL,4724,QLD
PORT WINE,4724,QLD
SEDGEFORD,4724,QLD
SURBITON,4724,QLD
ARAMAC,4726,QLD
GALILEE,4726,QLD
PELICAN CREEK,4726,QLD
ILFRACOMBE,4727,QLD
CAMOOLA,4730,QLD
CHORREGON,4730,QLD
ERNESTINA,4730,QLD
LONGREACH,4730,QLD
MANEROO,4730,QLD
MORELLA,4730,QLD
STONEHENGE,4730,QLD
TOCAL,4730,QLD
VERGEMONT,4730,QLD
ISISFORD,4731,QLD
CORFIELD,4733,QLD
DIAMANTINA LAKES,4735,QLD
MIDDLETON,4735,QLD
OPALTON,4735,QLD
WINTON,4735,QLD
JUNDAH,4736,QLD
ARMSTRONG BEACH,4737,QLD
BLUE MOUNTAIN,4737,QLD
CAMPWIN BEACH,4737,QLD
FRESHWATER POINT,4737,QLD
SARINA,4737,QLD
SARINA BEACH,4737,QLD
SARINA RANGE,4737,QLD
SUNNYSIDE,4737,QLD
ILBILBIE,4738,QLD
KOUMALA,4738,QLD
CARMILA,4739,QLD
ALEXANDRA,4740,QLD
ALLIGATOR CREEK,4740,QLD
ANDERGROVE,4740,QLD
BAKERS CREEK,4740,QLD
BALBERRA,4740,QLD
BALNAGOWAN,4740,QLD
BEACONSFIELD,4740,QLD
BELMUNDA,4740,QLD
BLACKS BEACH,4740,QLD
CAPE HILLSBOROUGH,4740,QLD
CHELONA,4740,QLD
CREMORNE,4740,QLD
DOLPHIN HEADS,4740,QLD
DUMBLETON,4740,QLD
DUNDULA,4740,QLD
DUNNROCK,4740,QLD
EAST MACKAY,4740,QLD
EIMEO,4740,QLD
ERAKALA,4740,QLD
FOULDEN,4740,QLD
GLENELLA,4740,QLD
GRASSTREE BEACH,4740,QLD
HABANA,4740,QLD
HALIDAY BAY,4740,QLD
HAY POINT,4740,QLD
HOMEBUSH,4740,QLD
MACKAY,4740,QLD
MACKAY CANELAND,4740,QLD
MACKAY DC,4740,QLD
MACKAY HARBOUR,4740,QLD
MACKAY NORTH,4740,QLD
MACKAY SOUTH,4740,QLD
MACKAY WEST,4740,QLD
MCEWENS BEACH,4740,QLD
MOUNT JUKES,4740,QLD
MOUNT PLEASANT,4740,QLD
MUNBURA,4740,QLD
NINDAROO,4740,QLD
